trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
12704,2019,IN,IN,WEARI,MEATP,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598,2019,IN,IN,PRIVA,SECO9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12807,2019,IN,IN,WHEAT,NAPHT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13117,2019,IN,IN,WOOLS,FOUND,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11488,2019,IN,IN,SUGA1,NONSP,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471,2019,IN,IN,PADDY,PREC1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,2019,IN,IN,ELEC6,OILSE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11745,2019,IN,IN,SUPPO,SANDC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5251,2019,IN,IN,FOUND,SUGA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,2019,IN,IN,LIQUE,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8192,2019,IN,IN,NONSP,ALUM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11386,2019,IN,IN,STONE,ELEC1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,2019,IN,IN,PUBLI,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9752,2019,IN,IN,PULP5,BKBPE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9627,2019,IN,IN,PROCE,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,2019,IN,IN,ELEC7,PLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4788,2019,IN,IN,FISHF,PREC1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12230,2019,IN,IN,TRANS,DIST1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,2019,IN,IN,CERAM,TEXTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,2019,IN,IN,FISHF,ELEC6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,2019,IN,IN,LEADZ,WASTE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6754,2019,IN,IN,LIQUI,MEDIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11170,2019,IN,IN,SALEM,STONE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13015,2019,IN,IN,WOODW,ELEC2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,2019,IN,IN,BLAST,RETA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,2019,IN,IN,BEVER,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10097,2019,IN,IN,RAWMI,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4738,2019,IN,IN,FISHF,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9730,2019,IN,IN,PUBLI,PULP5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,2019,IN,IN,ELEC7,FORES,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13016,2019,IN,IN,WOODW,ELEC6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,2019,IN,IN,ELEC1,ELEC6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,2019,IN,IN,CHEM1,STONE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2019,IN,IN,BASIC,LIGNI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9850,2019,IN,IN,RADIO,CHARC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7980,2019,IN,IN,NONF1,CHARC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,2019,IN,IN,DIST1,RAWMI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341,2019,IN,IN,SECO9,HEALT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555,2019,IN,IN,ELEC3,BKBPE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9675,2019,IN,IN,PROCE,RETAI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11258,2019,IN,IN,SEACO,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,2019,IN,IN,ELEC7,CROPS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2019,IN,IN,93197,IRONO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479,2019,IN,IN,PADDY,RUBBE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,2019,IN,IN,PIGS9,MEATC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2019,IN,IN,BASIC,MEATC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11448,2019,IN,IN,SUGA1,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11570,2019,IN,IN,SUGAR,LUBRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477,2019,IN,IN,PADDY,RECRE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,2019,IN,IN,CEMEN,MOTO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,2019,IN,IN,ELEC6,DIST1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,2019,IN,IN,CEREA,BITU1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,2019,IN,IN,MEATC,GLASS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12446,2019,IN,IN,VEGET,LIGNI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,2019,IN,IN,ELEC6,REFIN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8215,2019,IN,IN,NONSP,FOUND,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,2019,IN,IN,ELEC6,LUBRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9212,2019,IN,IN,POULT,FURNI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7163,2019,IN,IN,MEATC,MEAT4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11858,2019,IN,IN,TEXTI,RAILW,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,2019,IN,IN,WEARI,NFERT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6460,2019,IN,IN,LEAD1,REALE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,2019,IN,IN,GASWO,TOBAC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11786,2019,IN,IN,TEXTI,COKIN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12429,2019,IN,IN,VEGET,ELEC7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10454,2019,IN,IN,REFI1,PLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2019,IN,IN,ALUM1,FORES,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8378,2019,IN,IN,OILSE,FOOD3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2019,IN,IN,ALUMI,RADIO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,2019,IN,IN,SANDC,PAPER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017,2019,IN,IN,FOOD5,PETRO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,2019,IN,IN,GASWO,VEGE1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7269,2019,IN,IN,MEDIC,DAIRY,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2019,IN,IN,AVIAT,PLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,2019,IN,IN,ELEC6,WOODW,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,2019,IN,IN,INLAN,SUPPO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10096,2019,IN,IN,RAWMI,CATTL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12832,2019,IN,IN,WHEAT,TOBAC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,2019,IN,IN,CHEMI,CHARC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,2019,IN,IN,WHOLE,NONFE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,2019,IN,IN,DISTR,ELEC6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,2019,IN,IN,FISH5,TEXTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11220,2019,IN,IN,SANDC,MEDIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,2019,IN,IN,NATUR,COKEO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10745,2019,IN,IN,RETA1,PRECI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,2019,IN,IN,CHEMI,PRECI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,2019,IN,IN,NONF1,SECO9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9823,2019,IN,IN,PULP5,TOBAC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,2019,IN,IN,ELEC6,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11556,2019,IN,IN,SUGAR,FOUND,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,2019,IN,IN,DISTR,SANDC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,2019,IN,IN,LIGNI,MACHI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,2019,IN,IN,ELEC7,BRICK,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10434,2019,IN,IN,REFI1,BLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,2019,IN,IN,OILSE,COKEO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,2019,IN,IN,ELEC7,SALEM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12777,2019,IN,IN,WHEAT,DAIRY,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,2019,IN,IN,BLAST,GASDI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2774,2019,IN,IN,CROPS,LEAD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398,2019,IN,IN,GASDI,ALUMI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10322,2019,IN,IN,RECRE,CEREA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10131,2019,IN,IN,RAWMI,MEAT1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12054,2019,IN,IN,TRAN1,STONE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,2019,IN,IN,DIST1,POULT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9687,2019,IN,IN,PROCE,WEARI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8620,2019,IN,IN,PARAF,AVIAT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,2019,IN,IN,EDUCA,GLASS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8072,2019,IN,IN,NONFE,KEROS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11410,2019,IN,IN,STONE,NONFE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,2019,IN,IN,EDUCA,PULP5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11548,2019,IN,IN,SUGAR,ELEC7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,2019,IN,IN,FISHF,MEAT1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,2019,IN,IN,ELEC5,ELEC1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12797,2019,IN,IN,WHEAT,LIQUE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,2019,IN,IN,CHEMI,BIOGA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8716,2019,IN,IN,PFERT,BIODI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,2019,IN,IN,FOOD5,NONSP,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,2019,IN,IN,INSUR,MEAT1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11067,2019,IN,IN,SALEM,CHARC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6041,2019,IN,IN,INSUR,COPPE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6437,2019,IN,IN,LEAD1,MEATC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,2019,IN,IN,CEREA,RADIO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11234,2019,IN,IN,SANDC,RADIO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11881,2019,IN,IN,TEXTI,VEGET,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6766,2019,IN,IN,LUBRI,BKBPE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,2019,IN,IN,ELEC1,MEAT1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11929,2019,IN,IN,TOBAC,SUGA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,2019,IN,IN,BITUM,PETRO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2019,IN,IN,ANIMA,BITU1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,2019,IN,IN,COLLE,WOOLS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876,2019,IN,IN,RADIO,FOOD5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,2019,IN,IN,ELECT,PETRO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2019,IN,IN,ANIMA,REALE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7608,2019,IN,IN,MOTOR,DAIRY,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,2019,IN,IN,ELECT,TOBAC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2019,IN,IN,DAIRY,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,2019,IN,IN,MEATP,FURNI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7903,2019,IN,IN,NFERT,ALUM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,2019,IN,IN,BIOG1,LANDT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12313,2019,IN,IN,VEGE1,ALUM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,2019,IN,IN,CERAM,FOOD5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,2019,IN,IN,LEADZ,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6440,2019,IN,IN,LEAD1,MEMBE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,2019,IN,IN,FISH5,KEROS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4230,2019,IN,IN,ELEC8,RAWMI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510,2019,IN,IN,LEADZ,TEXTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,2019,IN,IN,FISH5,COKIN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11779,2019,IN,IN,TEXTI,CATTL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13041,2019,IN,IN,WOODW,MEAT1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9754,2019,IN,IN,PULP5,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,2019,IN,IN,LUBRI,TEXTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,2019,IN,IN,DAIRY,KERO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11077,2019,IN,IN,SALEM,COPPE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2019,IN,IN,AVIAT,BITU1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2019,IN,IN,AVIAT,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,2019,IN,IN,CEREA,OFFIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7093,2019,IN,IN,MEATA,FOOD5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,2019,IN,IN,DIST1,NONFE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12660,2019,IN,IN,WEARI,CROPS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,2019,IN,IN,FOOD5,CEMEN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7971,2019,IN,IN,NONF1,BEVER,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,2019,IN,IN,NONF1,NONSP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,2019,IN,IN,NONFE,NAPHT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2019,IN,IN,BIOG1,BUSIN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,2019,IN,IN,BITUM,NONSP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,2019,IN,IN,ELEC8,SUGA1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,2019,IN,IN,FINAN,NONFE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,2019,IN,IN,AVIAT,NFERT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,2019,IN,IN,ELEC6,MEAT4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,2019,IN,IN,CHEMI,PARAF,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,2019,IN,IN,ELECT,NONSP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10104,2019,IN,IN,RAWMI,COPP1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,2019,IN,IN,LEATH,ELEC4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,2019,IN,IN,BITUM,MEAT1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9685,2019,IN,IN,PROCE,VEGET,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6107,2019,IN,IN,INSUR,PRECI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12129,2019,IN,IN,TRAN2,IRONO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12171,2019,IN,IN,TRAN2,PRECI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6611,2019,IN,IN,LIGNI,COPP1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10620,2019,IN,IN,RESEA,OFFIC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,2019,IN,IN,DISTR,CHARC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9810,2019,IN,IN,PULP5,PROCE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,2019,IN,IN,PADDY,COPP1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804,2019,IN,IN,FISHF,TOBAC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,2019,IN,IN,DIST1,BLAST,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,2019,IN,IN,DIST1,COKE1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13038,2019,IN,IN,WOODW,LIQUI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6461,2019,IN,IN,LEAD1,RECRE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2019,IN,IN,BIOGA,LEAD1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2019,IN,IN,ALUMI,RETA1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10835,2019,IN,IN,RETAI,GASWO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2019,IN,IN,CONST,GASWO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8923,2019,IN,IN,PLANT,MEAT4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,2019,IN,IN,BIODI,BITU1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2933,2019,IN,IN,DAIRY,REALE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6485,2019,IN,IN,LEADZ,FOOD3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9671,2019,IN,IN,PROCE,REALE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201,2019,IN,IN,MEATC,VEGET,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008,2019,IN,IN,TRAN1,MEATP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8098,2019,IN,IN,NONFE,SUPPO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9539,2019,IN,IN,PRIVA,INLAN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,2019,IN,IN,CHARC,ELEC2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,2019,IN,IN,CATTL,MOTO1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,2019,IN,IN,ELEC7,FOOD5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,2019,IN,IN,DIST1,NFERT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,2019,IN,IN,ELEC1,POULT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623,2019,IN,IN,GLASS,AVIAT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727,2019,IN,IN,SUPPO,PRECI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8393,2019,IN,IN,OILSE,LUBRI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,2019,IN,IN,LEATH,COKEO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,2019,IN,IN,PIGS9,NONME,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10996,2019,IN,IN,RUBBE,NONFE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11411,2019,IN,IN,STONE,NONME,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,2019,IN,IN,ELEC7,PUBLI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2019,IN,IN,COKE1,BIOGA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6630,2019,IN,IN,LIGNI,MEDIC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10796,2019,IN,IN,RETAI,BKBPE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,2019,IN,IN,BEVER,OFFIC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4649,2019,IN,IN,FISH5,BIODI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8834,2019,IN,IN,PIGS9,LIGNI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7185,2019,IN,IN,MEATC,RADIO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12987,2019,IN,IN,WOODW,ADDIT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,2019,IN,IN,ELEC3,SUGA1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9847,2019,IN,IN,RADIO,CEMEN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11010,2019,IN,IN,RUBBE,PRECI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12735,2019,IN,IN,WEARI,REALE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6606,2019,IN,IN,LIGNI,CHARC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,2019,IN,IN,COKE1,REFIN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,2019,IN,IN,COKIN,MEATP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6227,2019,IN,IN,KERO1,PREC1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,2019,IN,IN,COKE1,LUBRI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,2019,IN,IN,BLAST,WHOLE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,2019,IN,IN,LEAD1,KERO1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462,2019,IN,IN,PADDY,NFERT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,2019,IN,IN,COMPU,NATU1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,2019,IN,IN,BIOGA,AVIAT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,2019,IN,IN,ELEC8,LIQUI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,2019,IN,IN,ELEC8,ADDIT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,2019,IN,IN,COPP1,GASWO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9873,2019,IN,IN,RADIO,FISH5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6199,2019,IN,IN,KERO1,CERAM,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,2019,IN,IN,FISH5,MEDIC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,2019,IN,IN,CROPS,REFIN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,2019,IN,IN,ELEC7,WOODW,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13093,2019,IN,IN,WOOLS,ALUM1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,2019,IN,IN,CERAM,FISH5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6837,2019,IN,IN,MACHI,CATTL,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9727,2019,IN,IN,PUBLI,PREC1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034,2019,IN,IN,MEAT4,KEROS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,2019,IN,IN,CHEMI,COKEO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13100,2019,IN,IN,WOOLS,BLAST,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,2019,IN,IN,LUBRI,NONME,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11927,2019,IN,IN,TOBAC,RUBBE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12102,2019,IN,IN,TRAN2,COPPE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
